id,gender,masterCategory,subCategory,year,usage,productDisplayName,filename,articleType,baseColour,season,price,click_count,user_type,purchase_prob,purchase_pred,inventory
34883,Women,Accessories,Bags,2012.0,Casual,Envirosax Women Multi Coloured Bag,34883.jpg,Tops,White,Summer,65.0,3,budget,0.49918753,0,86
6085,Women,Apparel,Topwear,2011.0,Casual,UCB Women's Halftone Print White T-shirt,6085.jpg,Tshirts,White,Summer,53.0,4,fashionista,0.033200458,0,92
10299,Women,Footwear,Shoes,2013.0,Casual,Clarks Women Black Leather Wedges,10299.jpg,Heels,Brown,Fall,49.0,5,fashionista,0.011257031,0,74
52652,Women,Accessories,Bags,2012.0,Casual,Mod-acc Women Pink Handbag,52652.jpg,Handbags,Red,Summer,68.0,5,fashionista,0.0025738666,0,17
41851,Men,Accessories,Socks,2015.0,Casual,Genesis Men Pack of 3 Socks,41851.jpg,Socks,Black,Summer,25.0,2,budget,0.4457695,0,75
2584,Unisex,Apparel,Bottomwear,2010.0,Sports,Kalenji Unisex Tight Black Track Pant,2584.jpg,Leggings,Blue,Summer,49.0,2,budget,0.4490871,0,8
9852,Men,Apparel,Bottomwear,2011.0,Formal,Indian Terrain Men Jason Beige Trousers,9852.jpg,Trousers,Blue,Fall,42.0,1,fashionista,0.32755846,0,73
8883,Men,Apparel,Bottomwear,2011.0,Formal,Scullers Men Scul Grey Trousers,8883.jpg,Track Pants,Blue,Fall,74.0,3,budget,0.7627844,1,57
43322,Women,Apparel,Topwear,2012.0,Casual,United Colors of Benetton Women Navy Blue Top,43322.jpg,Tops,Navy Blue,Summer,36.0,2,fashionista,0.13269557,0,16
21260,Unisex,Accessories,Bags,2011.0,Casual,Skybags Unisex Brown Backpack,21260.jpg,Backpacks,Black,Summer,36.0,0,budget,0.32184282,0,6
57380,Women,Apparel,Innerwear,2015.0,Casual,Amante Women Grey Briefs PFCL06,57380.jpg,Briefs,White,Summer,53.0,4,budget,0.051594596,0,45
49927,Women,Apparel,Saree,2012.0,Ethnic,Fabindia Beige Hand Printed Sari,49927.jpg,Sarees,Black,Fall,56.0,1,color_lover,0.087861955,0,12
58298,Men,Accessories,Socks,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,58298.jpg,Socks,Navy Blue,Summer,69.0,3,budget,0.21789357,0,39
19785,Men,Apparel,Topwear,2016.0,Casual,U.S. Polo Assn. Men Solid Red Tshirt,19785.jpg,Tshirts,Red,Summer,46.0,4,color_lover,0.06468784,0,41
17573,Men,Apparel,Topwear,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt,17573.jpg,Shirts,Blue,Fall,52.0,1,budget,0.48310554,0,8
56631,Women,Personal Care,Skin Care,2017.0,Casual,Olay Regenerist Cream Cleanser,56631.jpg,Deodorant,Black,Spring,43.0,4,fashionista,0.041663185,0,49
44556,Men,Footwear,Sandal,2012.0,Casual,Coolers Men Black Sandals,44556.jpg,Formal Shoes,Black,Summer,39.0,2,fashionista,0.25270408,0,26
1860,Men,Apparel,Topwear,2011.0,Casual,Inkfruit Mens Shiva T-shirt,1860.jpg,Tshirts,Grey,Summer,82.0,6,budget,0.15089926,0,65
54581,Women,Apparel,Topwear,2012.0,Ethnic,Sushilas Women Printed Green Kurta,54581.jpg,Kurtas,Green,Fall,39.0,2,budget,0.43381763,0,4
14165,Men,Accessories,Belts,2011.0,Formal,Belmonte Men Snake Skin Look Black Belts,14165.jpg,Belts,Black,Fall,64.0,0,fashionista,0.049231462,0,28
30305,Men,Apparel,Topwear,2012.0,Casual,Myntra Men I M The Captain Off White T-shirt,30305.jpg,Tshirts,White,Summer,38.0,3,color_lover,0.18691862,0,36
24294,Men,Accessories,Socks,2016.0,Casual,Quiksilver Men High Navy Blue Socks,24294.jpg,Socks,Black,Summer,30.0,3,budget,0.30990508,0,37
40261,Men,Apparel,Topwear,2012.0,Casual,Scullers Men Check Purple & Green Shirt,40261.jpg,Shirts,Blue,Summer,26.0,3,fashionista,0.13483275,0,82
10738,Women,Accessories,Watches,2016.0,Casual,Puma Women Slick Ladies 3HD Pink Pink Watches,10738.jpg,Watches,Blue,Winter,53.0,3,color_lover,0.029227892,0,7
49125,Women,Personal Care,Nails,2017.0,Casual,Deborah Shine Tech Ruibes Nail Polish 34,49125.jpg,Nail Polish,Gold,Spring,72.0,1,fashionista,0.19774453,0,64
50010,Women,Apparel,Innerwear,2015.0,Casual,Hanes Grey & Pink Contour Bra 83U203,50010.jpg,Bra,White,Summer,64.0,4,budget,0.1536897,0,85
45440,Men,Apparel,Topwear,2012.0,Casual,Fila Men Blue T-shirt,45440.jpg,Tshirts,Blue,Fall,83.0,5,color_lover,0.032868076,0,16
54881,Women,Accessories,Jewellery,2012.0,Casual,Ivory Tag Women Sparkling Coral Red Necklace,54881.jpg,Necklace and Chains,Gold,Winter,10.0,5,color_lover,0.02479797,0,70
45013,Men,Accessories,Watches,2016.0,Sports,Maxima Men Digital Watch,45013.jpg,Watches,Black,Winter,62.0,0,budget,0.40165684,0,88
54228,Women,Footwear,Flip Flops,2012.0,Casual,Puma Women Black Sicily Flip Flops,54228.jpg,Flip Flops,Black,Summer,36.0,4,fashionista,0.090632394,0,44
3545,Men,Footwear,Shoes,2015.0,Casual,Skechers Men's Grey Lifestyle Shoe,3545.jpg,Casual Shoes,Black,Summer,29.0,1,budget,0.30295935,0,3
36718,Boys,Apparel,Topwear,2012.0,Casual,Gini and Jony Boys Printed Yellow T-Shirt,36718.jpg,Tshirts,Yellow,Summer,66.0,3,budget,0.41570485,0,35
32444,Men,Apparel,Bottomwear,2015.0,Sports,ADIDAS Men Navy Blue Shorts,32444.jpg,Shorts,Black,Summer,68.0,1,color_lover,0.25584063,0,69
5772,Women,Apparel,Topwear,2011.0,Casual,Jealous 21 Women's Purple Graphic Top,5772.jpg,Tops,White,Summer,23.0,3,budget,0.32965246,0,30
19628,Men,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Men Printed Black Tshirt,19628.jpg,Tshirts,Black,Summer,37.0,4,fashionista,0.21886832,0,18
43326,Women,Apparel,Topwear,2012.0,Casual,United Colors of Benetton Women Blue Slim Fit T-shirt,43326.jpg,Tshirts,Black,Summer,69.0,8,budget,0.10084716,0,60
26141,Men,Apparel,Bottomwear,2012.0,Formal,John Miller Men Striped Navy Blue Trousers,26141.jpg,Trousers,Grey,Fall,57.0,1,budget,0.3336862,0,53
8427,Unisex,Sporting Goods,Sports Equipment,2011.0,Sports,Spalding Unisex Blue Basketball,8427.jpg,Footballs,Blue,Summer,49.0,3,color_lover,0.29657254,0,38
51164,Men,Accessories,Socks,2016.0,Casual,Raymond Men Black Socks,51164.jpg,Socks,Black,Summer,74.0,2,budget,0.53094494,1,90
30344,Men,Apparel,Topwear,2012.0,Casual,Myntra Men Flash Off White T-shirt,30344.jpg,Tshirts,Off White,Summer,48.0,2,color_lover,0.3558954,0,73
44615,Women,Footwear,Flip Flops,2012.0,Casual,Fila Women Blue Flip Flops,44615.jpg,Flip Flops,Blue,Summer,63.0,1,color_lover,0.21043497,0,89
43806,Women,Accessories,Jewellery,2012.0,Casual,Royal Diadem White Earrings,43806.jpg,Earrings,Gold,Summer,12.0,0,fashionista,0.17570537,0,18
11446,Women,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Women White Light Winter Top,11446.jpg,Sweatshirts,White,Summer,49.0,1,budget,0.3861447,0,38
33691,Men,Footwear,Shoes,2012.0,Formal,Cobblerz Men Brown Leather Formal Shoes,33691.jpg,Formal Shoes,Black,Summer,65.0,2,fashionista,0.43190822,0,66
12711,Women,Footwear,Shoes,2011.0,Sports,Nike Women Lunarshift Grey Sports Shoes,12711.jpg,Sports Shoes,Green,Fall,21.0,6,color_lover,0.02640469,0,44
21476,Women,Apparel,Topwear,2012.0,Casual,Roxy Women Grey Printed Sweatshirt,21476.jpg,Kurtis,Pink,Fall,15.0,4,budget,0.047598798,0,12
59653,Women,Apparel,Saree,2012.0,Ethnic,FNF Green & Pink Evening Wear Sari,59653.jpg,Sarees,Multi,Fall,84.0,6,budget,0.13724807,0,91
27448,Women,Apparel,Topwear,2015.0,Casual,Jockey Women White Round Neck T-Shirt,27448.jpg,Tshirts,White,Summer,67.0,1,fashionista,0.090554,0,57
31038,Men,Apparel,Topwear,2012.0,Casual,Arrow Sport Men blue Printed T-shirt,31038.jpg,Tshirts,Blue,Summer,74.0,4,budget,0.4026925,0,19
32456,Men,Apparel,Bottomwear,2013.0,Sports,ADIDAS Men Black Track Pants,32456.jpg,Trousers,Black,Summer,39.0,5,fashionista,0.081419505,0,91
51126,Women,Free Items,Free Gifts,2012.0,Ethnic,Satya Paul Pink Saree,51126.jpg,Free Gifts,Green,Summer,25.0,3,budget,0.10341974,0,71
7932,Women,Apparel,Loungewear and Nightwear,2011.0,Sports,Puma Women's Jersey Black Track Pant,7932.jpg,Track Pants,Navy Blue,Fall,73.0,1,color_lover,0.13742897,0,60
37411,Women,Accessories,Bags,2012.0,Casual,Murcia Women Basket Thatch Brown Handbag,37411.jpg,Handbags,Brown,Summer,35.0,4,color_lover,0.175578,0,38
20005,Women,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Women Blue Printed Top,20005.jpg,Sweatshirts,Blue,Fall,53.0,1,fashionista,0.38814077,0,0
33741,Women,Apparel,Topwear,2012.0,Casual,Vero Moda Women Multi Coloured Top,33741.jpg,Kurtis,Blue,Summer,10.0,1,budget,0.14471684,0,2
14801,Women,Accessories,Bags,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,14801.jpg,Handbags,Black,Winter,57.0,4,budget,0.03328699,0,76
54585,Women,Apparel,Topwear,2012.0,Ethnic,Sushilas Women Pink Kurta,54585.jpg,Kurtas,Red,Fall,74.0,3,color_lover,0.054956123,0,91
29184,Men,Apparel,Topwear,2012.0,Casual,United Colors of Benetton Men Blue Shirt,29184.jpg,Shirts,Blue,Fall,35.0,0,budget,0.39860168,0,61
50955,Women,Apparel,Bottomwear,2011.0,Casual,Lee Womens Blue Roxy Fit Jeans,50955.jpg,Jeans,White,Fall,34.0,3,color_lover,0.15896703,0,62
58988,Women,Personal Care,Fragrance,2017.0,Casual,Cavallini Women Deo,58988.jpg,Deodorant,Green,Spring,56.0,1,budget,0.3838232,0,24
50874,Women,Apparel,Saree,2012.0,Ethnic,Prafful Purple & Green Printed Sari,50874.jpg,Sarees,Red,Fall,73.0,3,budget,0.42134804,0,55
43646,Women,Apparel,Dress,2012.0,Casual,ONLY Women Blue Dress,43646.jpg,Tops,Blue,Summer,25.0,2,budget,0.32067996,0,32
17060,Women,Accessories,Belts,2015.0,Casual,Lino Perros Women Flower Print Red Belt,17060.jpg,Belts,Multi,Winter,62.0,4,budget,0.09230473,0,37
21123,Men,Apparel,Topwear,2011.0,Casual,s.Oliver Men Check Purple Sweater,21123.jpg,Shirts,Blue,Fall,65.0,1,budget,0.48069623,0,5
3370,Women,Footwear,Shoes,2012.0,Sports,Asics Women Gel Cushioning Running Grey Pink Shoe,3370.jpg,Casual Shoes,White,Fall,28.0,1,color_lover,0.10995099,0,57
2142,Men,Apparel,Topwear,2011.0,Casual,Basics Men Grey Tshirt,2142.jpg,Tshirts,Grey,Fall,51.0,3,budget,0.51328385,1,43
53461,Women,Apparel,Innerwear,2015.0,Casual,Amante Black T-Shirt Bra,53461.jpg,Bra,Black,Summer,31.0,7,budget,0.07915223,0,44
5178,Men,Apparel,Topwear,2011.0,Casual,Rolling Stone Men's The Rolling Stones Navy T-shirt,5178.jpg,Tshirts,Black,Summer,56.0,0,color_lover,0.27884546,0,31
40990,Girls,Apparel,Topwear,2012.0,Casual,Palm Tree Girls Milan White Top,40990.jpg,Tops,White,Summer,16.0,2,color_lover,0.68255335,1,44
55873,Women,Personal Care,Nails,2017.0,Casual,Colorbar Pretty Please 2 Nail Lacquer 79V,55873.jpg,Nail Polish,Pink,Spring,55.0,1,color_lover,0.13486283,0,60
40087,Men,Apparel,Topwear,2012.0,Casual,ADIDAS Men Black Polo T-Shirt,40087.jpg,Tshirts,Black,Summer,105.0,2,color_lover,0.36071855,0,46
52570,Women,Accessories,Bags,2012.0,Casual,Mod'acc Women Grey Clutch,52570.jpg,Clutches,Blue,Summer,63.0,4,color_lover,0.11014953,0,20
34052,Boys,Apparel,Bottomwear,2012.0,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,34052.jpg,Capris,Yellow,Summer,24.0,5,budget,0.019180708,0,79
33713,Men,Footwear,Flip Flops,2012.0,Casual,Cobblerz Men Red Flip Flops,33713.jpg,Flip Flops,Brown,Summer,95.0,3,fashionista,0.012732367,0,84
36699,Men,Personal Care,Fragrance,2017.0,Casual,Hugo Boss Men Perfume,36699.jpg,Perfume and Body Mist,White,Spring,36.0,5,budget,0.1387547,0,74
45896,Men,Accessories,Watches,2016.0,Casual,Maxima Ssteele Men White Dial Watch,45896.jpg,Watches,Silver,Winter,48.0,5,fashionista,0.0026257557,0,35
56542,Women,Personal Care,Eyes,2017.0,,Streetwear Wonder Lash Mascara,56542.jpg,Lipstick,Black,Spring,68.0,3,fashionista,0.14745282,0,98
56989,Women,Footwear,Shoes,2012.0,Casual,HM Women Brown Flats,56989.jpg,Heels,Black,Fall,41.0,0,color_lover,0.06018282,0,18
19973,Men,Accessories,Headwear,2011.0,Casual,United Colors of Benetton Men Solid Grey Cap,19973.jpg,Caps,Blue,Summer,10.0,2,color_lover,0.26315236,0,19
46382,Men,Apparel,Topwear,2012.0,Casual,ADIDAS Men Blue Printed T-shirt,46382.jpg,Tshirts,Blue,Summer,50.0,3,budget,0.2934344,0,56
4521,Men,Footwear,Shoes,2011.0,Sports,Puma Men's Axis White Black Lime Shoe,4521.jpg,Sports Shoes,White,Summer,40.0,3,color_lover,0.1738332,0,17
36673,Women,Accessories,Bags,2012.0,Casual,Paridhan Women Purple Handbag,36673.jpg,Handbags,Red,Summer,71.0,1,color_lover,0.21143062,0,46
15892,Girls,Footwear,Shoes,2013.0,Casual,Warner Bros Tweety Girls Blue and White Casual Shoes,15892.jpg,Casual Shoes,White,Fall,92.0,2,fashionista,0.22047661,0,48
27042,Women,Accessories,Bags,2012.0,Casual,Yelloe Black Animal Print Clutch,27042.jpg,Clutches,Black,Summer,56.0,1,fashionista,0.52675056,1,13
22984,Men,Footwear,Shoes,2011.0,Sports,FILA Men White Temptation Sports Shoes,22984.jpg,Sports Shoes,White,Fall,102.0,5,fashionista,0.07028758,0,14
17270,Men,Apparel,Topwear,2011.0,Casual,U.S. Polo Assn. Men Black Polo Tshirt,17270.jpg,Tshirts,Black,Fall,59.0,3,budget,0.30595124,0,30
21316,Women,Accessories,Eyewear,2016.0,Casual,Celine Dion Women Brown Frame Sunglasses,21316.jpg,Sunglasses,Black,Winter,34.0,1,color_lover,0.121964544,0,0
28516,Men,Apparel,Topwear,2012.0,Sports,Nike Men Home Red Jersey,28516.jpg,Tshirts,Red,Summer,47.0,2,color_lover,0.32147318,0,53
17100,Women,Accessories,Wallets,2015.0,Casual,Lino Perros Women Flower Rust Wallet,17100.jpg,Wallets,Brown,Summer,29.0,0,fashionista,0.10822232,0,2
21626,Women,Apparel,Innerwear,2014.0,Casual,Enamor Women Smooth White Bra,21626.jpg,Bra,White,Winter,13.0,3,budget,0.5683868,1,15
23047,Women,Apparel,Topwear,2011.0,Casual,Arrow Woman Charcoal Solid Sweater,23047.jpg,Sweaters,Navy Blue,Fall,83.0,6,color_lover,0.011821428,0,86
34516,Women,Footwear,Flip Flops,2012.0,Casual,ADIDAS Women Caroni Purple Flip Flops,34516.jpg,Flip Flops,Blue,Summer,86.0,5,budget,0.047800083,0,56
10507,Women,Apparel,Topwear,2011.0,Casual,Flying Machine Women Pink Polo Tshirts,10507.jpg,Tshirts,Black,Summer,45.0,4,color_lover,0.16644306,0,74
59941,Men,Footwear,Shoes,2013.0,Casual,Vans Men Navy Blue Casual Shoes,59941.jpg,Casual Shoes,Black,Fall,70.0,3,fashionista,0.091214985,0,11
13459,Men,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts,13459.jpg,Shirts,Green,Fall,91.0,3,budget,0.31132928,0,73
15913,Men,Apparel,Topwear,2011.0,Formal,Black Coffee Men Stripes White Shirt,15913.jpg,Shirts,White,Fall,49.0,2,color_lover,0.066079296,0,95
53628,Men,Accessories,Watches,2016.0,Casual,Q&Q Men Black Dial Analogue Watch C152J202Y,53628.jpg,Watches,Black,Winter,80.0,1,color_lover,0.093713574,0,15
59973,Women,Apparel,Dress,2012.0,Casual,Avirate Women Navy Blue Dress,59973.jpg,Dresses,Black,Summer,49.0,4,color_lover,0.0793312,0,71
28100,Men,Apparel,Innerwear,2016.0,Casual,Jockey COMFPLUS Men Black Y Front Briefs 8004,28100.jpg,Briefs,Navy Blue,Summer,17.0,3,color_lover,0.26695204,0,75
31267,Men,Apparel,Topwear,2012.0,Casual,Puma Men Hamburg Graphic Red T-shirt,31267.jpg,Tshirts,Red,Fall,15.0,5,budget,0.026435317,0,23
42832,Women,Accessories,Bags,2012.0,Casual,French Connection Women Taupe & Brown Handbag,42832.jpg,Handbags,Brown,Winter,10.0,2,color_lover,0.19484547,0,27
20069,Women,Accessories,Belts,2011.0,Casual,United Colors of Benetton Women Solid Black Belt,20069.jpg,Wallets,Black,Summer,34.0,3,budget,0.34855738,0,7
48862,Women,Accessories,Jewellery,2012.0,Casual,Lucera Women Silver Pendant,48862.jpg,Pendant,Silver,Summer,61.0,2,budget,0.19217567,0,91
6891,Women,Apparel,Topwear,2011.0,Casual,Forever New Women Long Black Jacket,6891.jpg,Jackets,Brown,Summer,63.0,4,fashionista,0.018389024,0,35
55574,Women,Personal Care,Makeup,2017.0,Casual,Revlon Photo Ready Medium/ Deep Compact 03,55574.jpg,Compact,Skin,Spring,25.0,1,color_lover,0.079527155,0,89
44125,Women,Personal Care,Fragrance,2017.0,Casual,Hugo Women Deep Red Perfume,44125.jpg,Perfume and Body Mist,Red,Summer,81.0,1,budget,0.3125956,0,7
48320,Women,Accessories,Jewellery,2012.0,Casual,Pitaraa Silver Omelette Thin Bracelet,48320.jpg,Bracelet,Silver,Summer,28.0,4,fashionista,0.041898526,0,57
59221,Women,Accessories,Watches,2016.0,Casual,Titan Women Gold Watch,59221.jpg,Watches,White,Winter,43.0,5,budget,0.013105757,0,59
20128,Women,Apparel,Topwear,2011.0,Casual,Wrangler Women Checkerd Blue Shirt,20128.jpg,Shirts,Blue,Fall,27.0,0,color_lover,0.08100867,0,49
49129,Women,Personal Care,Makeup,2017.0,Casual,Deborah Medium Beige 24 Ore Perfect Concealer 4,49129.jpg,Lipstick,Skin,Spring,61.0,4,budget,0.04178653,0,27
51031,Women,Apparel,Innerwear,2017.0,Casual,Enamor White Bra,51031.jpg,Bra,Skin,Summer,44.0,6,fashionista,0.0018212005,0,91
18716,Women,Apparel,Topwear,2011.0,Casual,Arrow Woman Shanna Black Top,18716.jpg,Tops,Black,Summer,28.0,3,fashionista,0.41756997,0,40
55970,Women,Personal Care,Lips,2019.0,Casual,Colorbar Velvet Matte Hearts & Tarts Lipstick 80V,55970.jpg,Lipstick,Pink,Spring,48.0,6,fashionista,0.0059082117,0,99
54325,Women,Apparel,Innerwear,2017.0,Casual,Garfield Women White & Pink Bra,54325.jpg,Bra,White,Winter,88.0,2,fashionista,0.3466181,0,63
12477,Men,Footwear,Shoes,2012.0,Formal,Clarks Men Leather Brown Formal Shoes,12477.jpg,Casual Shoes,Black,Winter,47.0,2,budget,0.4905621,0,26
33147,Girls,Apparel,Bottomwear,2012.0,Casual,Gini and Jony Girls Blue Jeans,33147.jpg,Jeans,Blue,Summer,50.0,5,color_lover,0.08923772,0,62
28095,Men,Apparel,Innerwear,2016.0,Casual,Jockey MC Men Grey Melange Y Front Briefs 8003,28095.jpg,Briefs,Grey Melange,Summer,32.0,6,budget,0.0862326,0,16
12220,Men,Apparel,Bottomwear,2013.0,Formal,Basics Men Solid Black Trousers,12220.jpg,Trousers,Black,Fall,49.0,5,color_lover,0.08223879,0,72
45037,Men,Accessories,Watches,2016.0,Casual,Maxima Attivo Men White Dial Watch,45037.jpg,Watches,White,Winter,80.0,2,budget,0.3258223,0,32
31824,Men,Accessories,Watches,2016.0,Casual,Titan Men Black Dial Watch,31824.jpg,Watches,Black,Winter,32.0,1,color_lover,0.1505508,0,83
34590,Women,Apparel,Topwear,2012.0,Casual,Tonga Women Printed Red Top,34590.jpg,Tops,Blue,Summer,47.0,4,fashionista,0.1426954,0,76
15574,Boys,Apparel,Topwear,2011.0,Casual,Chhota Bheem Kids Boys Best Friends Group TShirt,15574.jpg,Tshirts,Navy Blue,Summer,43.0,2,fashionista,0.22060011,0,91
27943,Men,Apparel,Innerwear,2016.0,Casual,Jockey Men Comfort Stretch Charcoal Bikini Brief,27943.jpg,Briefs,Charcoal,Summer,25.0,5,fashionista,0.012340825,0,28
41527,Men,Accessories,Bags,2012.0,Casual,Basics Men Brown Messenger Bag,41527.jpg,Handbags,Black,Summer,28.0,1,budget,0.15879826,0,12
38020,Women,Accessories,Watches,2016.0,Casual,Q&Q Women Steel Dial Watch,38020.jpg,Watches,White,Winter,39.0,4,color_lover,0.020451955,0,45
55822,Women,Apparel,Loungewear and Nightwear,2017.0,Casual,SDL by Sweet Dreams Women White & Pink Printed Night Suit S11-3231,55822.jpg,Briefs,White,Summer,64.0,2,fashionista,0.13957028,0,34
11369,Women,Apparel,Topwear,2011.0,Casual,United Colors Of Benetton Women Light Winter Pink Tops,11369.jpg,Tops,Maroon,Summer,50.0,6,budget,0.024907082,0,5
43562,Men,Accessories,Socks,2012.0,Casual,Puma Men White Pack of 3 Socks,43562.jpg,Socks,White,Summer,127.0,2,fashionista,0.18164441,0,81
6684,Women,Apparel,Topwear,2011.0,Casual,UCB Women's Pleat At Back Yellow T-shirt,6684.jpg,Tshirts,White,Summer,10.0,3,fashionista,0.16287442,0,68
36789,Men,Accessories,Watches,2016.0,Casual,Maxima Men Silver Dial Attivo Watch,36789.jpg,Watches,Silver,Winter,21.0,5,budget,0.029209042,0,46
29100,Unisex,Accessories,Bags,2012.0,Casual,Puma Unisex Black Backpack,29100.jpg,Handbags,Black,Summer,10.0,2,color_lover,0.2659411,0,24
4162,Women,Apparel,Topwear,2011.0,Casual,Inkfruit Women's To do List Sea Green T-shirt,4162.jpg,Tshirts,Green,Summer,69.0,4,fashionista,0.036445495,0,65
3167,Women,Footwear,Shoes,2011.0,Sports,Nike Women Main Draw White Blue Shoe,3167.jpg,Casual Shoes,White,Fall,48.0,2,budget,0.3003593,0,9
4239,Men,Apparel,Topwear,2011.0,Casual,Probase Men's Musical Figures Grey T-shirt,4239.jpg,Tshirts,Navy Blue,Summer,65.0,5,color_lover,0.08314472,0,55
56114,Women,Personal Care,Lips,2017.0,Casual,Colorbar Feelin Rosey Lip Pot 011,56114.jpg,Lip Gloss,White,Spring,55.0,5,color_lover,0.008905061,0,29
21526,Women,Accessories,Bags,2015.0,Casual,Kiara Women Glossy Red Handbag,21526.jpg,Handbags,Red,Summer,55.0,0,fashionista,0.043715004,0,4
9351,Men,Accessories,Socks,2011.0,Casual,Puma Men Sport Pack of 3 Pairs Black Sock,9351.jpg,Socks,Black,Summer,36.0,1,fashionista,0.39078012,0,32
32066,Men,Apparel,Innerwear,2016.0,Casual,Playboy Men Navy Blue Brief,32066.jpg,Briefs,Black,Summer,37.0,4,fashionista,0.08542993,0,64
22686,Unisex,Accessories,Wallets,2015.0,Casual,Wildcraft Unisex Nylon Grey Passport Pouch,22686.jpg,Laptop Bag,Black,Summer,12.0,2,color_lover,0.27397692,0,17
27301,Women,Apparel,Topwear,2011.0,Ethnic,Mother Earth Women Printed Orange Kurta,27301.jpg,Kurtas,Red,Fall,79.0,1,fashionista,0.029932933,0,95
26587,Men,Footwear,Shoes,2012.0,Sports,Puma Men Vibrant VI Black Sports Shoes,26587.jpg,Casual Shoes,Black,Summer,34.0,5,fashionista,0.09843583,0,48
4916,Women,Apparel,Topwear,2011.0,Casual,Gini and Jony Girl's Vollie White Infant Kidswear,4916.jpg,Tshirts,White,Summer,70.0,2,fashionista,0.0914656,0,10
16298,Men,Apparel,Topwear,2011.0,Casual,Peter England Men Check Navy Blue Shirt,16298.jpg,Shirts,Blue,Fall,76.0,5,fashionista,0.11416775,0,84
1592,Men,Footwear,Shoes,2011.0,Sports,Kipsta Men's Superfit Football Red Shoe,1592.jpg,Casual Shoes,Red,Summer,36.0,2,fashionista,0.07134627,0,25
25402,Men,Accessories,Mufflers,2012.0,Casual,Nike Men Striped Manchester United Red Scarf,25402.jpg,Mufflers,Red,Summer,74.0,4,color_lover,0.061918635,0,62
18624,Men,Apparel,Topwear,2011.0,Casual,Puma Men Lifestyle Knitted Cream Sweaters,18624.jpg,Tshirts,White,Fall,65.0,4,color_lover,0.030821865,0,88
51870,Men,Apparel,Topwear,2012.0,Casual,Mark Taylor Beige Printed T-shirt,51870.jpg,Tshirts,White,Summer,80.0,1,budget,0.46293,0,85
1802,Men,Footwear,Shoes,2011.0,Sports,Quechua Men's Arpenaz Flex Yellow Shoe,1802.jpg,Casual Shoes,Brown,Summer,61.0,5,fashionista,0.007718866,0,58
4872,Men,Apparel,Topwear,2016.0,Casual,Levis Kids Boy's Danio Grey Teens Kidswear,4872.jpg,Tshirts,White,Summer,60.0,4,budget,0.029071774,0,26
45972,Women,Apparel,Topwear,2012.0,Casual,Tokyo Talkies Women Red Printed Top,45972.jpg,Tshirts,Red,Summer,64.0,5,fashionista,0.007262489,0,48
35313,Women,Accessories,Jewellery,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,35313.jpg,Earrings,Silver,Winter,76.0,5,budget,0.04103034,0,76
24274,Men,Apparel,Topwear,2012.0,Casual,Quiksilver Men Basic Navy Blue T-shirt,24274.jpg,Tshirts,Blue,Fall,59.0,3,fashionista,0.36616203,0,32
27739,Women,Accessories,Bags,2015.0,Casual,Murcia Black Handbag,27739.jpg,Handbags,Black,Winter,90.0,0,budget,0.24279422,0,97
7120,Unisex,Accessories,Bags,2015.0,Casual,Wildcraft Unisex Green Printed Backpack,7120.jpg,Handbags,Green,Fall,50.0,0,budget,0.22137624,0,98
55268,Women,Personal Care,Makeup,2017.0,Casual,Lakme Absolute Shine Line Smoky Grey Eye Liner,55268.jpg,Kajal and Eyeliner,Brown,Spring,60.0,4,budget,0.23237437,0,0
35288,Unisex,Accessories,Watches,2016.0,Casual,Suunto Vector HR White Watch,35288.jpg,Watches,Black,Winter,44.0,3,fashionista,0.09007239,0,20
15945,Men,Accessories,Wallets,2011.0,Casual,Turtle Men Leather Brown Wallets,15945.jpg,Wallets,Brown,Summer,46.0,1,budget,0.4603515,0,54
58941,Women,Accessories,Watches,2016.0,Casual,Tommy Hilfiger Women White Dial Watch TH1780808-D,58941.jpg,Watches,White,Winter,78.0,2,budget,0.19545765,0,5
26612,Men,Footwear,Shoes,2012.0,Sports,Puma Men Cell Turin Perf 2 Black Sports Shoes,26612.jpg,Casual Shoes,Black,Fall,54.0,2,color_lover,0.17931233,0,91
40669,Women,Apparel,Topwear,2012.0,Casual,Lee Women Navy Blue Printed Shirt,40669.jpg,Tops,Black,Summer,39.0,3,fashionista,0.19593313,0,80
32926,Men,Apparel,Topwear,2012.0,Casual,Status Quo Men Printed Purple T-shirt,32926.jpg,Tshirts,Black,Summer,40.0,1,fashionista,0.3272697,0,68
1947,Men,Apparel,Topwear,2010.0,Sports,Puma Mens Cricket Way of Life T-shirt,1947.jpg,Tshirts,Blue,Summer,36.0,7,color_lover,0.40083572,0,94
34829,Men,Footwear,Shoes,2012.0,Sports,ADIDAS Men Bolt Navy Blue Sports Shoes,34829.jpg,Sports Shoes,White,Summer,75.0,2,fashionista,0.16512,0,4
